id,treat,treatxpost,imr,month,zip,frq_purchases,qty_purchases,val_purchases
69,0,0,2.62,29,85053,24,29,1075.72
70,0,0,2.53,29,8021,18,40,973.91
71,0,0,2.46,29,85212,17,41,868.9
72,0,0,3.1,29,8731,16,44,255.89
73,0,0,2.5,29,28173,16,34,868.58
74,0,0,3.86,29,23881,17,32,567.44
75,0,0,2.59,29,29170,15,32,670.13
76,0,0,2.5,29,18252,17,45,763.65
77,0,0,2.58,29,77489,17,17,676.28
78,0,0,2.46,29,96814,15,32,949.33
79,0,0,2.6,29,10465,24,47,880.25
80,0,0,2.62,29,75006,14,36,788.82
81,0,0,2.66,29,91352,17,30,961.11
82,0,0,2.48,29,8054,18,34,1069.96
83,0,0,2.51,29,33433,21,31,1297.48
84,0,0,2.61,29,44405,14,27,1010.88
85,0,0,2.67,29,23462,15,16,1036.68
86,0,0,2.68,29,37087,12,37,1026.47
87,0,0,2.5,29,80014,17,44,1021.07
88,0,0,2.78,29,27571,12,32,1067.4
89,0,0,2.61,29,52632,17,44,367.2
90,0,0,2.56,29,7110,20,44,1140.6
91,0,0,2.58,29,85053,13,37,706.71
92,0,0,2.63,29,76021,12,38,781
93,0,0,2.49,29,92562,15,43,1333.94
94,0,0,2.63,29,11727,14,32,1234.97
95,0,0,2.67,29,30701,17,36,846.15
96,0,0,2.41,29,92104,19,49,989.07
97,0,0,2.71,29,48906,15,43,828.08
98,0,0,2.64,29,87112,15,25,730.21
99,0,0,2.6,29,49783,16,41,1222.08
100,0,0,2.57,29,11222,18,27,1627.32
101,1,1,2.8,29,66205,19,17,1034.79
102,1,1,4.11,29,47872,8,39,1134.26
103,1,1,2.71,29,11901,19,44,1126.35
104,1,1,2.92,29,90022,12,39,1050.67
105,1,1,4,29,77845,12,26,718.51
106,1,1,2.62,29,46310,15,48,796.32
107,1,1,2.61,29,8690,15,28,885.82
108,1,1,3.98,29,35803,18,30,818.25
109,1,1,2.74,29,75212,20,24,920.38
110,1,1,2.53,29,83854,20,21,998.97
111,1,1,2.43,29,85022,20,46,854.5
112,1,1,2.49,29,67601,14,39,944.57
113,1,1,2.64,29,2324,20,46,869.27
114,1,1,2.53,29,62401,19,42,985.73
115,1,1,2.75,29,91402,21,20,822.8
116,1,1,2.61,29,43119,17,50,704.54
117,1,1,2.58,29,67601,18,50,1054.22
118,1,1,2.47,29,68039,18,32,896.29
119,1,1,2.58,29,45331,23,38,1028.28
120,1,1,2.69,29,37042,14,51,1128.03
121,1,1,2.51,29,15062,19,38,726.82
122,1,1,2.73,29,75088,16,33,1275.27
123,1,1,2.73,29,55379,15,34,817.27
124,1,1,2.63,29,60051,18,37,906.28
125,1,1,2.56,29,48838,16,25,1192.35
126,1,1,2.73,29,90044,20,32,884.39
127,1,1,2.51,29,95650,15,49,1055.46
128,1,1,2.69,29,7060,16,35,1166.43
129,1,1,2.53,29,21224,10,31,1386.91
130,1,1,2.66,29,46055,17,39,934.7
131,1,1,2.51,29,40118,14,17,681.97
132,1,1,2.58,29,90280,18,27,818.86
133,1,1,2.77,29,21208,20,44,923.3
134,1,1,2.48,29,18045,10,42,842.45
135,1,1,2.79,29,70001,20,35,570.64
136,1,1,2.87,29,21043,19,34,845.11
137,1,1,2.82,29,25701,15,43,1025.94
138,1,1,2.54,29,32801,21,37,943.44
139,1,1,2.61,29,90006,9,32,1052.78
140,1,1,3.19,29,13211,11,39,862.71
141,1,1,3.88,29,33460,12,25,959.75
142,1,1,2.59,29,20705,15,42,941.98
143,1,1,2.53,29,28547,16,39,418.35
144,1,1,2.46,29,33027,21,41,989.33
145,1,1,2.47,29,32024,16,26,982.6
146,1,1,2.7,29,32609,18,37,987.97
147,1,1,2.55,29,80916,15,32,1070.09
148,1,1,2.59,29,11411,21,51,1194.68
149,1,1,3.64,29,37771,10,37,533.79
150,1,1,3.22,29,37916,17,33,1179.2
151,1,1,2.77,29,90501,11,30,903.52
152,1,1,2.52,29,76034,17,38,927.15
153,1,1,2.61,29,96826,15,40,875.75
154,1,1,2.62,29,87144,16,31,1121.36
155,1,1,2.75,29,27587,13,32,1486.68
156,1,1,2.53,29,45858,18,25,1164.24
157,1,1,2.49,29,91356,16,45,1420.52
158,1,1,2.69,29,53186,12,27,1480.74
159,1,1,3.05,29,90303,19,45,701.58
160,1,1,2.4,29,33023,16,40,900.08
161,1,1,2.5,29,53188,15,36,598.79
162,1,1,2.56,29,14850,17,38,1251.38
163,1,1,2.71,29,48135,15,41,971.85
164,1,1,2.53,29,48188,20,39,1103.76
165,1,1,2.57,29,19111,6,41,568.46
166,1,1,2.53,29,7107,15,52,1320.03
167,1,1,2.7,29,53090,21,31,1039.49
168,1,1,2.57,29,11717,19,43,830.87
169,1,1,2.43,29,32811,15,31,1175.58
170,1,1,2.67,29,60660,17,34,787.74
171,1,1,2.76,29,75228,14,35,616.41
172,1,1,2.87,29,8221,19,36,905.69
173,1,1,2.53,29,76040,18,28,1053.3
174,1,1,2.67,29,76039,15,40,853.11
175,1,1,2.79,29,84044,21,29,981.04
176,1,1,2.52,29,60008,14,52,1426.09
177,1,1,2.54,29,33351,17,32,733.75
178,1,1,2.47,29,41091,11,39,654.64
179,1,1,2.54,29,12302,17,47,842.65
180,1,1,2.71,29,33411,15,34,1117.45
181,1,1,2.55,29,95973,18,40,1140.98
182,1,1,2.7,29,83644,13,36,1157.4
183,1,1,2.64,29,2452,12,20,1028.78
184,1,1,2.49,29,80634,17,33,1289.66
185,1,1,2.81,29,60173,14,41,1096.75
186,1,1,2.59,29,99218,16,25,1284.35
187,1,1,2.53,29,85335,18,40,1075.82
188,1,1,2.88,29,14626,14,32,857.12
189,1,1,3.16,29,67525,15,38,1031.58
190,1,1,2.63,29,3044,23,34,1043.19
191,1,1,2.49,29,32812,17,41,927.51
192,1,1,2.45,29,92591,22,21,811.53
193,1,1,2.57,29,6614,11,37,1204.68
194,1,1,2.5,29,11763,23,37,1082.57
195,1,1,2.6,29,62960,23,48,1115.27
196,1,1,2.5,29,34480,17,46,1115.51
197,1,1,2.53,29,7719,18,46,1056.38
198,1,1,2.54,29,49713,21,40,840.86
199,1,1,2.65,29,60445,13,24,1004.57
200,1,1,2.44,29,32258,20,38,718.06
1,0,0,2.95,30,37166,15,42,853.29
2,0,0,2.65,30,11692,14,40,786.86
3,0,0,2.64,30,34711,15,40,1276.56
4,0,0,2.5,30,1904,14,43,1180.47
5,0,0,2.7,30,19143,14,34,1086.26
6,0,0,2.69,30,39429,19,35,1153.04
7,0,0,2.51,30,70726,12,49,1090.75
8,0,0,2.6,30,35216,14,33,600.33
9,0,0,2.6,30,55104,11,35,790.99
10,0,0,2.46,30,85027,24,29,1221.5
11,0,0,2.52,30,30019,29,50,718.64
12,0,0,2.61,30,85043,14,27,603.03
13,0,0,2.51,30,87113,14,41,1149.44
14,0,0,2.65,30,35007,23,36,1006.54
15,0,0,2.5,30,78664,16,24,1072.83
16,0,0,2.5,30,43068,20,31,1111.61
17,0,0,2.54,30,62690,9,33,894.63
18,0,0,2.63,30,44095,19,45,797.48
19,0,0,2.77,30,15202,19,35,868.78
20,0,0,2.47,30,11801,18,30,1105.39
21,0,0,2.54,30,10462,16,33,1168.06
22,0,0,2.5,30,10312,19,37,1118.59
23,0,0,3,30,93727,16,24,985.66
24,0,0,2.6,30,10567,19,24,1084.71
25,0,0,3.08,30,95677,18,29,937.07
26,0,0,2.73,30,8840,14,41,1320.87
27,0,0,2.49,30,32822,18,44,1014.87
28,0,0,2.52,30,2191,22,25,1032.4
29,0,0,2.58,30,35674,19,26,1230.62
30,0,0,3.19,30,32205,16,22,1046.44
31,0,0,2.44,30,33325,15,34,983.96
32,0,0,2.83,30,58078,12,47,713.36
33,0,0,2.64,30,48105,15,36,852.97
34,0,0,2.76,30,14617,13,36,1160.92
35,0,0,2.59,30,80231,16,31,1076.62
36,0,0,2.94,30,32822,21,43,829.92
37,0,0,3.96,30,78046,18,30,1094.58
38,0,0,3.66,30,90270,16,30,504.87
39,0,0,3.02,30,21228,16,32,1036.31
40,0,0,2.48,30,61275,19,40,1048.56
41,0,0,4.03,30,49643,14,39,885.62
42,0,0,2.7,30,21502,24,30,1287.46
43,0,0,2.53,30,78748,15,7,965.67
44,0,0,2.44,30,33023,19,29,669.82
45,0,0,2.51,30,11040,10,40,1035.99
46,0,0,2.5,30,78413,14,41,1077.25
47,0,0,2.6,30,19118,20,40,1253.19
48,0,0,2.78,30,23838,5,48,529.52
49,0,0,2.55,30,44067,19,37,715.15
50,0,0,2.56,30,70582,14,25,1133.48
51,0,0,2.55,30,90254,17,41,921.1
52,0,0,2.55,30,12550,14,31,1317.92
53,0,0,2.71,30,94591,17,42,914.96
54,0,0,2.62,30,75460,15,36,791.81
55,0,0,2.53,30,53207,15,31,510.44
56,0,0,3.78,30,85390,8,27,642.49
57,0,0,2.5,30,33615,18,38,997.11
58,0,0,2.69,30,90029,21,31,1379.33
59,0,0,2.52,30,27518,16,33,905.98
60,0,0,2.71,30,85719,17,41,1164.88
61,0,0,2.51,30,53548,11,32,1117.86
62,0,0,2.67,30,40228,20,38,1137.72
63,0,0,2.57,30,43616,23,45,812.2
64,0,0,2.69,30,7044,17,30,547.68
65,0,0,2.52,30,83622,20,34,1306.79
66,0,0,2.75,30,75181,10,20,864.56
67,0,0,2.79,30,60502,12,28,643.8
68,0,0,2.9,30,70570,15,27,1127.6
69,0,0,2.62,30,85053,17,26,1249.36
70,0,0,2.53,30,8021,19,41,787.67
71,0,0,2.46,30,85212,19,33,1283.78
72,0,0,3.1,30,8731,17,33,580.49
73,0,0,2.5,30,28173,15,37,669.14
74,0,0,3.86,30,23881,11,36,507.87
75,0,0,2.59,30,29170,17,40,982.58
76,0,0,2.5,30,18252,18,46,497.7
77,0,0,2.58,30,77489,15,36,874.63
78,0,0,2.46,30,96814,24,24,878.41
79,0,0,2.6,30,10465,14,24,944.81
80,0,0,2.62,30,75006,19,35,1311.54
81,0,0,2.66,30,91352,13,31,831.17
82,0,0,2.48,30,8054,11,37,1030.24
83,0,0,2.51,30,33433,25,42,808.2
84,0,0,2.61,30,44405,21,34,853.77
85,0,0,2.67,30,23462,17,23,900.74
86,0,0,2.68,30,37087,12,28,1176.28
87,0,0,2.5,30,80014,16,27,741.62
88,0,0,2.78,30,27571,12,34,896.4
89,0,0,2.61,30,52632,12,38,714.88
90,0,0,2.56,30,7110,18,29,608.73
91,0,0,2.58,30,85053,18,39,544.54
92,0,0,2.63,30,76021,16,39,921.99
93,0,0,2.49,30,92562,13,25,717.07
94,0,0,2.63,30,11727,10,39,1069.55
95,0,0,2.67,30,30701,17,21,902.4
96,0,0,2.41,30,92104,19,35,739.02
97,0,0,2.71,30,48906,13,40,984.94
98,0,0,2.64,30,87112,14,39,1054.7
99,0,0,2.6,30,49783,18,32,714.27
100,0,0,2.57,30,11222,13,40,895.89
101,1,1,2.8,30,66205,19,38,933.04
102,1,1,4.11,30,47872,18,23,835.44
103,1,1,2.71,30,11901,15,40,1092.48
104,1,1,2.92,30,90022,18,23,776.56
105,1,1,4,30,77845,11,25,824.91
106,1,1,2.62,30,46310,12,42,1215.54
107,1,1,2.61,30,8690,24,45,1067.02
108,1,1,3.98,30,35803,18,33,790.34
109,1,1,2.74,30,75212,20,48,1007.48
110,1,1,2.53,30,83854,21,14,982.18
111,1,1,2.43,30,85022,26,35,990.24
112,1,1,2.49,30,67601,20,47,933.61
113,1,1,2.64,30,2324,20,42,1023.64
114,1,1,2.53,30,62401,21,41,950.78
115,1,1,2.75,30,91402,16,36,685.63
116,1,1,2.61,30,43119,24,36,1128.18
117,1,1,2.58,30,67601,12,38,596.8
118,1,1,2.47,30,68039,14,49,1349.99
119,1,1,2.58,30,45331,23,31,1084.6
120,1,1,2.69,30,37042,25,36,846.38
121,1,1,2.51,30,15062,20,35,799.13
122,1,1,2.73,30,75088,20,24,1010.46
123,1,1,2.73,30,55379,12,36,1218.03
124,1,1,2.63,30,60051,16,37,827.65
125,1,1,2.56,30,48838,18,44,705.23
126,1,1,2.73,30,90044,13,32,610.84
127,1,1,2.51,30,95650,16,44,814.11
128,1,1,2.69,30,7060,13,28,1169.44
129,1,1,2.53,30,21224,18,31,950.27
130,1,1,2.66,30,46055,17,39,948.26
131,1,1,2.51,30,40118,24,46,919.42
132,1,1,2.58,30,90280,14,26,1087.37
133,1,1,2.77,30,21208,18,36,782.91
134,1,1,2.48,30,18045,15,38,1069.89
135,1,1,2.79,30,70001,15,26,826.88
136,1,1,2.87,30,21043,14,38,1209.61
137,1,1,2.82,30,25701,13,29,1148.03
138,1,1,2.54,30,32801,17,50,1049.7
139,1,1,2.61,30,90006,20,38,890.12
140,1,1,3.19,30,13211,19,31,1018.25
141,1,1,3.88,30,33460,15,27,701.34
142,1,1,2.59,30,20705,20,24,1196.53
143,1,1,2.53,30,28547,15,25,995.75
144,1,1,2.46,30,33027,21,36,1134.89
145,1,1,2.47,30,32024,11,31,1137.46
146,1,1,2.7,30,32609,16,22,910.06
147,1,1,2.55,30,80916,20,52,982.11
148,1,1,2.59,30,11411,18,43,840.63
149,1,1,3.64,30,37771,11,44,895.33
150,1,1,3.22,30,37916,12,38,1051.35
151,1,1,2.77,30,90501,11,40,1089.33
152,1,1,2.52,30,76034,19,44,1137.34
153,1,1,2.61,30,96826,23,34,715.28
154,1,1,2.62,30,87144,17,30,892.04
155,1,1,2.75,30,27587,12,45,997.98
156,1,1,2.53,30,45858,15,40,1130.4
157,1,1,2.49,30,91356,12,42,1216.88
158,1,1,2.69,30,53186,21,41,828.2
159,1,1,3.05,30,90303,18,36,746.75
160,1,1,2.4,30,33023,14,42,740.83
161,1,1,2.5,30,53188,24,39,992.2
162,1,1,2.56,30,14850,12,38,914.08
163,1,1,2.71,30,48135,15,43,1182.06
164,1,1,2.53,30,48188,15,40,1061.38
165,1,1,2.57,30,19111,11,26,992.01
166,1,1,2.53,30,7107,19,45,916.53
167,1,1,2.7,30,53090,15,25,931.44
168,1,1,2.57,30,11717,16,33,1089.58
169,1,1,2.43,30,32811,12,25,1060.92
170,1,1,2.67,30,60660,17,38,765.66
171,1,1,2.76,30,75228,19,27,1343.34
172,1,1,2.87,30,8221,23,24,1185.64
173,1,1,2.53,30,76040,13,34,535.29
174,1,1,2.67,30,76039,21,35,1077.14
175,1,1,2.79,30,84044,22,43,1033.71
176,1,1,2.52,30,60008,16,25,972.32
177,1,1,2.54,30,33351,8,35,570.98
178,1,1,2.47,30,41091,15,38,1027.65
179,1,1,2.54,30,12302,17,38,933.96
180,1,1,2.71,30,33411,21,37,1209.25
181,1,1,2.55,30,95973,18,39,943.57
182,1,1,2.7,30,83644,22,35,1203.93
183,1,1,2.64,30,2452,19,37,1107.68
184,1,1,2.49,30,80634,22,44,1082.61
185,1,1,2.81,30,60173,12,35,661.93
186,1,1,2.59,30,99218,18,33,924.18
187,1,1,2.53,30,85335,15,28,949.71
188,1,1,2.88,30,14626,23,33,900.42
189,1,1,3.16,30,67525,17,43,984.54
190,1,1,2.63,30,3044,16,42,976.73
191,1,1,2.49,30,32812,18,40,803.01
192,1,1,2.45,30,92591,13,42,1129.33
193,1,1,2.57,30,6614,9,25,800.93
194,1,1,2.5,30,11763,21,42,892.47
195,1,1,2.6,30,62960,14,25,1113.9
196,1,1,2.5,30,34480,19,29,1309.07
197,1,1,2.53,30,7719,16,40,1094.73
198,1,1,2.54,30,49713,18,32,1210.23
199,1,1,2.65,30,60445,17,29,705.96
200,1,1,2.44,30,32258,14,47,890.62
1,0,0,2.95,31,37166,11,30,1133.72
2,0,0,2.65,31,11692,13,25,680.08
3,0,0,2.64,31,34711,19,49,956.17
4,0,0,2.5,31,1904,14,25,1021.52
5,0,0,2.7,31,19143,19,44,717.54
6,0,0,2.69,31,39429,13,39,776.71
7,0,0,2.51,31,70726,17,50,1028.83
8,0,0,2.6,31,35216,17,34,1113.71
9,0,0,2.6,31,55104,19,38,983.94
10,0,0,2.46,31,85027,21,41,1090.26
11,0,0,2.52,31,30019,21,35,1107.28
12,0,0,2.61,31,85043,17,34,579.1
13,0,0,2.51,31,87113,22,14,1210.45
14,0,0,2.65,31,35007,18,38,870.45
15,0,0,2.5,31,78664,17,37,787.29
16,0,0,2.5,31,43068,14,47,1010.77
17,0,0,2.54,31,62690,17,25,890.54
18,0,0,2.63,31,44095,15,36,834.64
19,0,0,2.77,31,15202,17,40,933.52
20,0,0,2.47,31,11801,18,32,760.67
21,0,0,2.54,31,10462,16,39,867.55
22,0,0,2.5,31,10312,17,27,1150.64
23,0,0,3,31,93727,14,34,596.71
24,0,0,2.6,31,10567,18,24,927.09
25,0,0,3.08,31,95677,12,41,981.41
26,0,0,2.73,31,8840,13,30,997.98
27,0,0,2.49,31,32822,24,36,1080.66
28,0,0,2.52,31,2191,17,25,955.78
29,0,0,2.58,31,35674,12,45,1278.14
30,0,0,3.19,31,32205,16,34,903.43
31,0,0,2.44,31,33325,13,53,974.49
32,0,0,2.83,31,58078,10,33,1232.87
33,0,0,2.64,31,48105,13,35,999.09
34,0,0,2.76,31,14617,16,36,819.57
35,0,0,2.59,31,80231,13,32,1326.61
36,0,0,2.94,31,32822,15,35,1005.59
37,0,0,3.96,31,78046,10,43,763.39
38,0,0,3.66,31,90270,8,34,648.34
39,0,0,3.02,31,21228,18,39,1081.75
40,0,0,2.48,31,61275,17,38,662.48
41,0,0,4.03,31,49643,12,20,808.38
42,0,0,2.7,31,21502,13,49,873.96
43,0,0,2.53,31,78748,13,22,717.53
44,0,0,2.44,31,33023,21,35,789.55
45,0,0,2.51,31,11040,18,32,518.86
46,0,0,2.5,31,78413,14,38,979.44
47,0,0,2.6,31,19118,17,37,1175.74
48,0,0,2.78,31,23838,18,31,887.5
49,0,0,2.55,31,44067,16,34,1064.48
50,0,0,2.56,31,70582,16,44,822.44
51,0,0,2.55,31,90254,19,30,537.96
52,0,0,2.55,31,12550,16,50,708.08
53,0,0,2.71,31,94591,16,41,978.43
54,0,0,2.62,31,75460,22,42,1364.92
55,0,0,2.53,31,53207,17,33,1369.08
56,0,0,3.78,31,85390,10,42,956.47
57,0,0,2.5,31,33615,12,24,949.91
58,0,0,2.69,31,90029,19,30,472.64
59,0,0,2.52,31,27518,14,36,1057.37
60,0,0,2.71,31,85719,21,32,1222.83
61,0,0,2.51,31,53548,14,34,975.98
62,0,0,2.67,31,40228,9,30,915.85
63,0,0,2.57,31,43616,16,44,888.93
64,0,0,2.69,31,7044,20,42,859.46
65,0,0,2.52,31,83622,20,24,1140.26
66,0,0,2.75,31,75181,18,51,1203.88
67,0,0,2.79,31,60502,17,34,817.05
68,0,0,2.9,31,70570,24,38,1087.96
69,0,0,2.62,31,85053,14,24,1180.56
70,0,0,2.53,31,8021,20,32,928.21
71,0,0,2.46,31,85212,16,38,809.22
72,0,0,3.1,31,8731,13,21,919.81
73,0,0,2.5,31,28173,19,41,710.9
74,0,0,3.86,31,23881,10,31,923.97
75,0,0,2.59,31,29170,22,29,712.91
76,0,0,2.5,31,18252,12,34,1039.26
77,0,0,2.58,31,77489,17,30,1209.54
78,0,0,2.46,31,96814,18,36,1194.85
79,0,0,2.6,31,10465,18,37,951.72
80,0,0,2.62,31,75006,11,14,1021.22
81,0,0,2.66,31,91352,14,30,1031.4
82,0,0,2.48,31,8054,18,33,544.17
83,0,0,2.51,31,33433,23,33,1206.87
84,0,0,2.61,31,44405,18,38,946.95
85,0,0,2.67,31,23462,18,37,668.49
86,0,0,2.68,31,37087,22,38,830.67
87,0,0,2.5,31,80014,18,40,1172.25
88,0,0,2.78,31,27571,17,33,1054.18
89,0,0,2.61,31,52632,17,38,564.49
90,0,0,2.56,31,7110,15,47,1010.74
91,0,0,2.58,31,85053,17,22,884.29
92,0,0,2.63,31,76021,17,39,1233.73
93,0,0,2.49,31,92562,18,43,1036.83
94,0,0,2.63,31,11727,22,28,979.58
95,0,0,2.67,31,30701,17,41,992.53
96,0,0,2.41,31,92104,11,37,1052.87
97,0,0,2.71,31,48906,14,32,741.89
98,0,0,2.64,31,87112,20,29,1191.28
99,0,0,2.6,31,49783,12,33,729.5
100,0,0,2.57,31,11222,20,34,1095.21
101,1,1,2.8,31,66205,9,36,1044.46
102,1,1,4.11,31,47872,13,32,1022.21
103,1,1,2.71,31,11901,12,35,922.06
104,1,1,2.92,31,90022,7,28,1277.82
105,1,1,4,31,77845,19,28,486.48
106,1,1,2.62,31,46310,19,30,1103.23
107,1,1,2.61,31,8690,20,48,713.65
108,1,1,3.98,31,35803,10,46,927.86
109,1,1,2.74,31,75212,15,35,846.54
110,1,1,2.53,31,83854,10,41,814.44
111,1,1,2.43,31,85022,13,27,1256.58
112,1,1,2.49,31,67601,23,32,836.68
113,1,1,2.64,31,2324,20,18,1168.94
114,1,1,2.53,31,62401,12,24,1238.12
115,1,1,2.75,31,91402,18,35,986.41
116,1,1,2.61,31,43119,18,36,1038.06
117,1,1,2.58,31,67601,14,31,910.14
118,1,1,2.47,31,68039,17,28,1155.5
119,1,1,2.58,31,45331,22,32,712.84
120,1,1,2.69,31,37042,13,31,1251.38
121,1,1,2.51,31,15062,20,33,679.4
122,1,1,2.73,31,75088,22,35,799.67
123,1,1,2.73,31,55379,12,48,1092.76
124,1,1,2.63,31,60051,12,32,701.25
125,1,1,2.56,31,48838,15,49,1227.04
126,1,1,2.73,31,90044,10,40,1006.95
127,1,1,2.51,31,95650,16,34,689.93
128,1,1,2.69,31,7060,20,33,786.37
129,1,1,2.53,31,21224,9,32,711.02
130,1,1,2.66,31,46055,16,34,1048.13
131,1,1,2.51,31,40118,22,33,1119.58
132,1,1,2.58,31,90280,17,26,1366.07
133,1,1,2.77,31,21208,14,27,1627.88
134,1,1,2.48,31,18045,20,28,956.18
135,1,1,2.79,31,70001,17,44,1117
136,1,1,2.87,31,21043,13,29,1071.51
137,1,1,2.82,31,25701,21,29,865.5
138,1,1,2.54,31,32801,20,31,618.35
139,1,1,2.61,31,90006,15,44,887.59
140,1,1,3.19,31,13211,12,30,1197.92
141,1,1,3.88,31,33460,15,32,696.4
142,1,1,2.59,31,20705,16,46,989.3
143,1,1,2.53,31,28547,14,37,1035.16
144,1,1,2.46,31,33027,16,45,1030.98
145,1,1,2.47,31,32024,22,50,840.42
146,1,1,2.7,31,32609,22,36,910.65
147,1,1,2.55,31,80916,14,32,968.09
148,1,1,2.59,31,11411,15,28,977.19
149,1,1,3.64,31,37771,17,36,1055.7
150,1,1,3.22,31,37916,23,39,1131.12
151,1,1,2.77,31,90501,11,36,1020.03
152,1,1,2.52,31,76034,17,37,803.14
153,1,1,2.61,31,96826,20,42,650.7
154,1,1,2.62,31,87144,21,30,943.3
155,1,1,2.75,31,27587,23,35,873.13
156,1,1,2.53,31,45858,17,47,1095.34
157,1,1,2.49,31,91356,16,35,1110.16
158,1,1,2.69,31,53186,15,43,715.06
159,1,1,3.05,31,90303,12,39,1175.57
160,1,1,2.4,31,33023,20,29,752.41
161,1,1,2.5,31,53188,19,41,1032.67
162,1,1,2.56,31,14850,17,34,882.42
163,1,1,2.71,31,48135,15,30,1017.14
164,1,1,2.53,31,48188,18,34,811.4
165,1,1,2.57,31,19111,16,40,1309.65
166,1,1,2.53,31,7107,18,45,1183.37
167,1,1,2.7,31,53090,18,33,758.3
168,1,1,2.57,31,11717,19,42,949.06
169,1,1,2.43,31,32811,16,29,955.59
170,1,1,2.67,31,60660,18,37,917.42
171,1,1,2.76,31,75228,16,22,1078.87
172,1,1,2.87,31,8221,21,21,1152.28
173,1,1,2.53,31,76040,15,31,998.64
174,1,1,2.67,31,76039,18,47,916.2
175,1,1,2.79,31,84044,14,31,680.45
176,1,1,2.52,31,60008,13,34,1181.84
177,1,1,2.54,31,33351,16,41,685.02
178,1,1,2.47,31,41091,14,48,1176.87
179,1,1,2.54,31,12302,17,48,477.73
180,1,1,2.71,31,33411,18,37,1132.15
181,1,1,2.55,31,95973,21,30,844.57
182,1,1,2.7,31,83644,17,33,842.09
183,1,1,2.64,31,2452,22,49,932.54
184,1,1,2.49,31,80634,15,32,1098.7
185,1,1,2.81,31,60173,15,29,1191.61
186,1,1,2.59,31,99218,14,25,1434.16
187,1,1,2.53,31,85335,15,41,1113.86
188,1,1,2.88,31,14626,19,18,1103.73
189,1,1,3.16,31,67525,15,26,909.69
190,1,1,2.63,31,3044,13,39,930.18
191,1,1,2.49,31,32812,19,33,1039.14
192,1,1,2.45,31,92591,13,37,941.17
193,1,1,2.57,31,6614,18,35,869.34
194,1,1,2.5,31,11763,17,25,828.07
195,1,1,2.6,31,62960,24,31,630.71
196,1,1,2.5,31,34480,20,25,1081.9
197,1,1,2.53,31,7719,12,40,752.35
198,1,1,2.54,31,49713,16,22,967.47
199,1,1,2.65,31,60445,19,50,750
200,1,1,2.44,31,32258,13,25,1016.36
1,0,0,2.95,32,37166,21,34,932.01
2,0,0,2.65,32,11692,13,34,995.78
3,0,0,2.64,32,34711,15,29,682.5
4,0,0,2.5,32,1904,19,54,1087.09
5,0,0,2.7,32,19143,20,35,879.59
6,0,0,2.69,32,39429,13,31,1476.99
7,0,0,2.51,32,70726,21,45,888.9
8,0,0,2.6,32,35216,18,50,861.39
9,0,0,2.6,32,55104,14,29,438.19
10,0,0,2.46,32,85027,15,23,1093.02
11,0,0,2.52,32,30019,19,40,832.52
12,0,0,2.61,32,85043,14,25,1053.51
13,0,0,2.51,32,87113,22,38,893.46
14,0,0,2.65,32,35007,19,14,908.92
15,0,0,2.5,32,78664,15,36,937.84
16,0,0,2.5,32,43068,19,50,1249.72
17,0,0,2.54,32,62690,16,38,1223.85
18,0,0,2.63,32,44095,20,30,769.66
19,0,0,2.77,32,15202,22,33,702.59
20,0,0,2.47,32,11801,15,19,967.1
21,0,0,2.54,32,10462,10,32,939.61
22,0,0,2.5,32,10312,15,34,1336.57
23,0,0,3,32,93727,21,22,948.4
24,0,0,2.6,32,10567,24,36,615.44
25,0,0,3.08,32,95677,11,35,953.04
26,0,0,2.73,32,8840,11,37,1058.18
27,0,0,2.49,32,32822,16,21,895.84
28,0,0,2.52,32,2191,15,28,1013.22
29,0,0,2.58,32,35674,17,28,849.92
30,0,0,3.19,32,32205,14,43,740.25
31,0,0,2.44,32,33325,20,41,905.87
32,0,0,2.83,32,58078,19,31,945.83
33,0,0,2.64,32,48105,23,33,1037.67
34,0,0,2.76,32,14617,22,45,1035.25
35,0,0,2.59,32,80231,14,32,1044.93
36,0,0,2.94,32,32822,12,44,1064.57
37,0,0,3.96,32,78046,20,14,1019.12
38,0,0,3.66,32,90270,19,32,953.56
39,0,0,3.02,32,21228,19,43,783.89
40,0,0,2.48,32,61275,19,35,864.26
41,0,0,4.03,32,49643,20,30,850.1
42,0,0,2.7,32,21502,16,36,1290.85
43,0,0,2.53,32,78748,10,28,595.9
44,0,0,2.44,32,33023,18,38,1141.15
45,0,0,2.51,32,11040,18,31,986.68
46,0,0,2.5,32,78413,20,42,805.36
47,0,0,2.6,32,19118,20,38,1035.67
48,0,0,2.78,32,23838,21,35,923.29
49,0,0,2.55,32,44067,17,32,1002.6
50,0,0,2.56,32,70582,19,40,1129.28
51,0,0,2.55,32,90254,14,24,1166.39
52,0,0,2.55,32,12550,15,48,1606.68
53,0,0,2.71,32,94591,12,36,1086.8
54,0,0,2.62,32,75460,17,28,924
55,0,0,2.53,32,53207,15,35,854.52
56,0,0,3.78,32,85390,15,24,686.58
57,0,0,2.5,32,33615,20,40,640.19
58,0,0,2.69,32,90029,21,36,851.95
59,0,0,2.52,32,27518,18,33,577.28
60,0,0,2.71,32,85719,18,25,1044.62
61,0,0,2.51,32,53548,24,45,1167.82
62,0,0,2.67,32,40228,15,32,813.94
63,0,0,2.57,32,43616,12,41,753.24
64,0,0,2.69,32,7044,14,21,889.71
